[2022-03-07 10:28:50.616] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:29:24.493] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:31:14.349] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:32:13.974] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:33:04.896] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:36:05.768] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:36:30.994] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:36:46.946] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:37:06.978] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:40:29.712] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:40:31.330] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:40:35.144] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:40:37.995] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:40:44.130] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:40:55.613] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:41:05.720] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:42:07.442] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:42:12.380] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 10:42:14.094] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:21:56.234] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:29:34.866] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:30:37.906] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:30:49.258] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:32:00.525] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:32:41.828] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:33:26.723] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:33:32.963] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:43:51.948] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:44:54.423] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:45:09.721] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:45:40.370] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:48:15.095] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:50:57.169] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:51:20.825] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 11:52:58.105] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:39:13.004] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:43:22.590] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:43:38.341] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:43:39.912] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:44:34.130] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:44:59.022] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:45:00.789] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:45:02.723] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:45:04.677] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:45:17.610] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:45:53.608] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:47:20.620] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:49:03.126] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:52:42.968] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:53:20.708] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:55:10.093] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:55:12.519] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:55:59.764] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:57:09.699] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:57:20.041] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:57:37.851] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:58:00.423] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:58:07.584] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 12:58:39.043] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:00:26.257] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:05:17.605] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:06:35.955] [exthost] [warning] TextEditor is closed/disposed
[2022-03-07 13:07:01.863] [exthost] [warning] TextEditor is closed/disposed
